contig1	contig2	nr_links_inward_Sample118	nr_links_outward_Sample118	nr_links_inline_Sample118	nr_links_inward_or_outward_Sample118	read_count_contig1_Sample118	read_count_contig2_Sample118	nr_links_inward_Sample120	nr_links_outward_Sample120	nr_links_inline_Sample120	nr_links_inward_or_outward_Sample120	read_count_contig1_Sample120	read_count_contig2_Sample120	nr_links_inward_Sample127	nr_links_outward_Sample127	nr_links_inline_Sample127	nr_links_inward_or_outward_Sample127	read_count_contig1_Sample127	read_count_contig2_Sample127	nr_links_inward_Sample134	nr_links_outward_Sample134	nr_links_inline_Sample134	nr_links_inward_or_outward_Sample134	read_count_contig1_Sample134	read_count_contig2_Sample134	nr_links_inward_Sample177	nr_links_outward_Sample177	nr_links_inline_Sample177	nr_links_inward_or_outward_Sample177	read_count_contig1_Sample177	read_count_contig2_Sample177	nr_links_inward_Sample215	nr_links_outward_Sample215	nr_links_inline_Sample215	nr_links_inward_or_outward_Sample215	read_count_contig1_Sample215	read_count_contig2_Sample215	nr_links_inward_Sample230	nr_links_outward_Sample230	nr_links_inline_Sample230	nr_links_inward_or_outward_Sample230	read_count_contig1_Sample230	read_count_contig2_Sample230	nr_links_inward_Sample234	nr_links_outward_Sample234	nr_links_inline_Sample234	nr_links_inward_or_outward_Sample234	read_count_contig1_Sample234	read_count_contig2_Sample234	nr_links_inward_Sample244	nr_links_outward_Sample244	nr_links_inline_Sample244	nr_links_inward_or_outward_Sample244	read_count_contig1_Sample244	read_count_contig2_Sample244	nr_links_inward_Sample261	nr_links_outward_Sample261	nr_links_inline_Sample261	nr_links_inward_or_outward_Sample261	read_count_contig1_Sample261	read_count_contig2_Sample261	nr_links_inward_Sample263	nr_links_outward_Sample263	nr_links_inline_Sample263	nr_links_inward_or_outward_Sample263	read_count_contig1_Sample263	read_count_contig2_Sample263	nr_links_inward_Sample290	nr_links_outward_Sample290	nr_links_inline_Sample290	nr_links_inward_or_outward_Sample290	read_count_contig1_Sample290	read_count_contig2_Sample290	nr_links_inward_Sample302	nr_links_outward_Sample302	nr_links_inline_Sample302	nr_links_inward_or_outward_Sample302	read_count_contig1_Sample302	read_count_contig2_Sample302	nr_links_inward_Sample321	nr_links_outward_Sample321	nr_links_inline_Sample321	nr_links_inward_or_outward_Sample321	read_count_contig1_Sample321	read_count_contig2_Sample321	nr_links_inward_Sample330	nr_links_outward_Sample330	nr_links_inline_Sample330	nr_links_inward_or_outward_Sample330	read_count_contig1_Sample330	read_count_contig2_Sample330	nr_links_inward_Sample343	nr_links_outward_Sample343	nr_links_inline_Sample343	nr_links_inward_or_outward_Sample343	read_count_contig1_Sample343	read_count_contig2_Sample343
contig-547000000	contig-557000000	0	0	0	0	7	5	0	0	3	0	5	7	0	0	3	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	5	1	0	0	2	0	14	10	0	0	0	0	8	2	0	0	0	0	0	0	0	0	3	0	5	10	0	0	0	0	0	0	0	0	2	0	6	4	0	0	8	0	39	26
contig-2636000000	contig-599000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6
contig-3332000000	contig-565000000	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	2	15	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	24
contig-1521000000	contig-1556000000	0	0	0	0	3	6	0	0	0	0	9	2	0	0	0	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	4	11	0	0	0	0	1	4	0	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	4	10	16
contig-866000000	contig-4923000000	0	0	0	0	9	1630	0	0	0	0	3	3881	0	0	0	0	9	2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3472	0	0	0	0	0	0	0	0	0	0	4	3815	0	0	0	0	12	1010	0	0	0	0	2	349	0	0	0	0	0	0	0	0	0	1	7	3644	0	0	0	0	0	0	0	0	0	0	4	2424	0	0	0	3	16	1711
contig-866000000	contig-1876000000	0	0	2	0	9	3	0	0	1	0	3	1	0	0	2	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	6
contig-510000000	contig-937000000	0	0	0	0	9	2	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	7	0	0	0	0	8	5	0	0	0	0	3	1	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	1	3	4	0	0	0	3	14	10
contig-510000000	contig-1343000000	0	0	0	3	9	5	0	0	0	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	13	9	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	1	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	15
contig-2328000000	contig-1356000000	0	0	0	0	1	4	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	1	0	2	2	0	0	1	0	6	9
contig-95000000	contig-3908000000	0	0	0	3	83	152	0	0	0	0	176	322	0	0	0	0	115	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	305	0	0	0	0	0	0	0	0	0	0	200	312	0	0	0	0	39	143	0	0	0	0	9	40	0	0	0	0	77	101	0	0	0	0	167	283	0	0	0	0	198	327	0	0	0	0	126	234	0	0	0	1	66	218
contig-95000000	contig-536000000	5	0	0	0	83	138	9	0	0	0	176	236	3	0	1	0	115	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	159	231	0	0	0	0	0	0	10	0	0	0	200	271	0	0	0	0	39	88	1	0	1	0	9	22	2	0	0	0	77	76	5	0	0	0	167	268	9	0	0	0	198	274	5	0	0	0	126	160	3	0	0	0	66	155
contig-610000000	contig-1158000000	0	0	1	0	6	4	0	0	0	0	1	3	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	12	6	0	0	2	0	3	3	0	0	1	0	2	1	0	0	0	0	10	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	5	0	25	8
contig-4088000000	contig-653000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	29	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	22
contig-3170000000	contig-1263000000	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7
contig-3170000000	contig-4130000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2
contig-3170000000	contig-67000000	0	0	0	0	0	0	0	0	0	0	1	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	219
contig-736000000	contig-829000000	0	0	0	0	6	7	0	0	0	0	5	2	0	0	0	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	2	18	10
contig-736000000	contig-2255000000	0	0	0	0	6	3	0	0	0	0	5	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4	0	18	4
contig-2126000000	contig-1789000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	6	3
contig-2126000000	contig-3741000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	2
contig-2126000000	contig-1422000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	6	10
contig-3793000000	contig-4941000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1743
contig-395000000	contig-4939000000	0	0	0	0	5	1551	0	0	0	0	8	3653	0	0	0	0	7	2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3121	0	0	0	0	0	0	0	0	1	0	5	3615	0	0	0	0	11	831	0	0	0	0	4	263	0	0	0	0	8	891	0	0	3	0	9	3149	0	0	0	0	0	0	0	0	3	0	3	2406	0	0	5	0	34	1374
contig-628000000	contig-2009000000	0	0	0	0	3	2	0	0	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	1	1	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	3	18	7
contig-654000000	contig-798000000	0	0	0	0	8	3	0	0	0	0	5	3	0	0	0	2	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	12	0	0	0	0	2	2	0	0	0	1	1	5	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	5	18	11
contig-2039000000	contig-3811000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
contig-1721000000	contig-1283000000	0	0	0	0	1	2	0	0	0	0	1	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	6	5	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	1	0	7	5
contig-3457000000	contig-944000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	9	0	0	0	0	2	2	0	0	0	0	2	4	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	4	6
contig-44000000	contig-4916000000	2	0	0	0	292	1252	8	0	0	0	666	3012	4	0	0	0	429	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	594	2749	0	0	0	0	0	0	12	0	0	0	662	3089	0	0	0	0	138	701	0	0	0	0	41	217	0	0	0	0	174	829	5	0	0	0	553	2961	5	0	0	1	728	3479	2	0	0	0	428	2015	3	0	0	0	244	1164
contig-44000000	contig-1194000000	0	0	4	0	292	295	0	0	1	0	666	643	1	0	2	0	429	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	525	0	0	0	0	0	0	1	0	3	0	662	676	0	0	2	0	138	215	0	0	1	0	41	63	0	0	0	0	174	172	1	0	3	0	553	668	0	0	4	0	728	682	1	0	5	0	428	436	1	0	2	0	244	308
contig-44000000	contig-2133000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	429	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	138	5	0	0	0	0	41	4	0	0	0	0	174	2	0	0	0	0	553	1	0	0	0	0	0	0	0	0	0	0	428	2	0	0	2	0	244	8
contig-2243000000	contig-1194000000	0	0	0	0	1	295	0	0	0	0	1	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	676	0	0	0	0	4	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	308
contig-1264000000	contig-4866000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	1
contig-2143000000	contig-2721000000	0	0	0	1	1	1	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	8
contig-30000000	contig-684000000	0	0	1	0	588	84	0	1	2	0	1456	121	0	1	2	0	1009	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	119	0	0	0	0	0	0	0	0	0	0	1364	130	0	0	0	0	314	51	0	0	0	0	112	12	0	0	0	0	372	23	0	0	1	1	1309	157	0	0	0	0	1654	145	0	0	0	0	889	77	0	0	2	0	519	50
contig-30000000	contig-228000000	0	0	0	0	588	36	0	0	1	2	1456	101	0	0	2	1	1009	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1210	102	0	0	0	0	0	0	0	0	1	2	1364	93	0	0	0	0	314	34	0	0	0	0	112	9	0	0	2	1	372	41	0	0	1	3	1309	101	0	0	0	0	1654	97	0	0	0	0	889	75	0	0	0	2	519	32
contig-30000000	contig-352000000	0	0	2	0	588	6	0	0	2	0	1456	16	0	0	0	0	1009	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	3	0	0	0	0	0	0	0	0	0	0	1364	8	0	0	1	0	314	20	0	0	0	0	112	3	0	0	0	0	372	3	0	0	2	0	1309	9	0	0	0	0	0	0	0	0	0	0	889	1	0	0	3	0	519	16
contig-30000000	contig-4924000000	0	0	0	0	588	973	0	0	9	0	1456	2293	0	0	7	0	1009	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1210	1967	0	0	0	0	0	0	0	0	11	0	1364	2212	0	0	3	0	314	607	0	0	3	0	112	161	0	0	0	0	372	600	0	0	10	0	1309	2101	0	0	12	0	1654	2543	0	0	5	0	889	1423	0	0	6	0	519	887
contig-1912000000	contig-2343000000	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	7	0	0	0	0	1	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1
contig-1912000000	contig-52000000	0	0	0	0	4	243	0	0	0	0	0	0	0	0	0	0	3	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	149	0	0	0	0	1	44	0	0	0	0	1	155	0	0	0	0	2	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	258
contig-2525000000	contig-1039000000	0	0	0	0	0	0	0	0	1	0	1	83	0	0	0	0	1	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	64
contig-1268000000	contig-1506000000	0	0	0	2	5	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	3	7	14
contig-1011000000	contig-1159000000	0	0	2	0	4	6	0	0	1	0	4	7	0	0	3	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	5	9	0	0	1	0	2	1	0	0	3	0	7	7	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	4	6	0	0	4	0	15	16
contig-1011000000	contig-4917000000	0	0	0	0	4	915	0	0	0	1	4	2209	0	0	0	1	6	1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2040	0	0	0	0	0	0	0	0	0	0	5	2289	0	0	0	0	5	501	0	0	0	0	2	171	0	0	0	0	7	558	0	0	0	0	6	2164	0	0	0	0	0	0	0	0	0	0	4	1482	0	0	0	1	15	849
contig-203000000	contig-722000000	0	0	0	0	20	10	1	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	4	8	2	0	1	0	24	15	2	0	0	0	7	2	0	0	0	0	4	2	0	0	2	0	6	6	0	0	0	0	0	0	0	0	0	0	13	5	1	0	4	0	31	23
contig-203000000	contig-1717000000	0	0	0	2	20	3	0	0	0	1	2	3	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	24	6	0	0	0	1	7	4	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	31	9
contig-78000000	contig-405000000	1	0	0	0	31	13	0	0	0	0	28	10	0	0	0	0	42	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	18	8	0	0	0	0	0	0	0	0	0	0	26	2	0	0	0	0	48	18	1	0	0	0	13	3	0	0	0	0	11	5	1	0	0	0	27	15	0	0	0	0	0	0	2	0	0	0	16	10	5	0	0	1	78	22
contig-2047000000	contig-648000000	0	0	1	0	7	6	0	0	0	0	2	1	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	14	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	14
contig-3255000000	contig-4907000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	266	0	0	0	0	2	88	0	0	0	0	0	0	0	0	0	0	2	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	424
contig-3255000000	contig-1558000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	10
contig-3255000000	contig-1552000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	8
contig-1209000000	contig-2415000000	0	0	0	0	5	1	0	0	0	0	2	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	0	1	0	16	1
contig-843000000	contig-2216000000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	6
contig-843000000	contig-1022000000	0	0	4	0	5	9	0	0	0	0	1	1	0	0	2	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	3	0	5	4	0	0	6	0	11	9	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	13	9
contig-843000000	contig-2436000000	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	11	4	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13	12
contig-3560000000	contig-632000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	1	0	3	6	0	0	1	0	3	18
contig-219000000	contig-2612000000	0	0	1	0	20	1	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	1	0	31	3	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	17	3	0	0	0	0	0	0	0	0	1	0	5	1	0	0	2	0	36	4
contig-219000000	contig-1794000000	0	0	0	0	20	2	0	0	0	0	19	2	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	31	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	36	4
contig-4355000000	contig-1819000000	0	0	0	0	5	40	0	0	0	0	11	104	0	0	0	0	9	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	117	0	0	0	0	0	0	0	0	0	0	15	143	0	0	0	0	6	26	0	0	0	0	1	7	0	0	0	0	1	29	0	0	0	0	11	103	0	0	0	0	9	130	0	0	0	0	8	70	0	0	0	1	1	46
contig-209000000	contig-1688000000	0	0	0	2	19	7	0	0	0	0	3	1	0	0	1	0	10	3	0	0	0	3	47	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	1	18	8	0	0	0	1	5	2	0	0	0	0	7	4	0	0	0	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	33	10
